wallet_id,onboard_date,user_class,state,gender,region,last_trans_date,first_trans_date,days_since_last_txn,days_to_first_txn,tenure_days,age,total_txn_count,total_tpv,avg_tpv,txn_count_30d,tpv_30d,avg_txn_value_30d,txn_count_90d,tpv_90d,avg_txn_value_90d,txn_trend,tpv_trend,avg_days_between_txn,pos_share,transfer_share,digital_service_share,loan_share,deposit_share,total_commission,success_rate,churn_flag
6a8bf476-1f65-4755-b1d2-6dc3a95eea8c,"February 11, 2023",Terminal User,Lagos,Male,Lagos,"February 21, 2025, 06:19","January 11, 2023, 23:06",265,772,"1,006",49,776,"9,521,382","12,269.82",0,0,0,0,0,0,0,0,0.95,0.62,0.35,0.024,0,0,"47,002,320",0.78,1
8f737a92-e487-4f28-a9c0-4413aabe3571,"February 11, 2023",App User,Oyo,,South West,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8bf52001-acb1-4fa9-8d2a-d18fa1e53fa7,"February 1, 2025",App User,Enugu,Female,South East,"February 18, 2025, 01:59","February 18, 2025, 01:59",268,0,285,0,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
52325b42-c6f0-4369-903f-03ddbbcac494,"February 21, 2024",App User,Ondo,Male,South West,"August 6, 2024, 20:06","February 21, 2024, 12:00",464,167,631,27,49,"322,830","6,588.37",0,0,0,0,0,0,0,0,3.48,0,0.61,0.18,0,0.2,"279,300",0.96,1
1b6f2b7e-c07c-41cc-b241-1fe48862f5af,"February 11, 2023",Terminal User,Nasarawa,Male,Other,"April 23, 2025, 12:35","January 11, 2023, 08:52",204,833,"1,006",40,"15,443","389,575,359.6","25,226.66",0,0,0,0,0,0,0,0,0.05,0.55,0.29,0.087,0,0.074,"18,531,600",0.88,1
61e03da8-8d8e-45a7-b37f-61e40dab5540,"February 11, 2023",App User,Lagos,,Lagos,"September 25, 2023, 13:38","January 15, 2023, 20:33",780,253,"1,006",35,669,"6,122,863","9,152.26",0,0,0,0,0,0,0,0,0.33,0.81,0.17,0.009,0,0.003,"63,555",0.87,1
9096111b-14c9-49a1-98fb-66069243416b,"February 11, 2023",Terminal User,Lagos,Female,Lagos,"November 12, 2025, 14:36","January 11, 2023, 09:59",1,"1,036","1,006",37,"2,520","25,099,838.13","9,960.25",11,"118,510","10,773.64",52,"689,585","13,261.25",0.21,0.17,0.4,0.47,0.24,0.29,0,0.006,"118,019,160",0.8,0
36f5df6d-cf45-4df9-9df1-4a0354deb714,"February 11, 2023",Terminal User,Lagos,Male,Lagos,"October 14, 2024, 18:53","January 11, 2023, 10:45",395,642,"1,006",55,"7,017","266,479,183.64","37,976.23",0,0,0,0,0,0,0,0,0.09,0.29,0.062,0.64,0,0.0076,"205,226,199",0.89,1
d4de3bc1-63b7-44ca-a714-400015aaff9e,"December 21, 2023",App User,Enugu,Male,South East,"July 2, 2024, 12:04","December 21, 2023, 14:34",499,194,693,44,"1,240","12,612,956.16","10,171.74",0,0,0,0,0,0,0,0,0.16,0.49,0.27,0.16,0,0.073,"76,880",0.9,1
c5df0f09-5457-46c6-8fd6-3a1fff4b21c3,"February 11, 2023",App User,FCT Abuja,,North,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,150",0,1
dcdf2a9a-e59e-4149-b9e1-a6d32f2cf055,"February 11, 2023",Terminal User,Ogun,Female,South West,"June 18, 2025, 19:24","January 11, 2023, 10:27",148,889,"1,006",46,"1,360","14,928,754","10,977.02",0,0,0,0,0,0,0,0,0.62,0.3,0.3,0.36,0,0.033,"149,209,680",0.87,1
4cf3a78e-011e-40fb-b15a-a23b3b94913c,"November 13, 2023",App User,Osun,Female,South West,"November 14, 2023, 09:08","November 14, 2023, 09:07",730,0,731,38,2,"1,980",990,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,1,1
a635e776-3f38-4e3d-bebc-f918686e5453,"February 11, 2023",Terminal User,Enugu,Female,South East,"November 12, 2025, 12:03","January 11, 2023, 10:43",1,"1,036","1,006",0,"1,547","41,333,839.03","26,718.71",46,"899,574","19,555.96",100,"1,892,924","18,929.24",0.46,0.48,0.65,0.12,0.056,0.68,0,0.15,"229,709,389",0.89,0
0e703c75-0d8e-47c5-947c-5912e8852f74,"July 31, 2024",App User,,Male,Other,,,,,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9cd46f1b-24ed-469f-b7f6-d50a9ad125a1,"February 20, 2024",App User,Lagos,Male,Lagos,"February 27, 2024, 20:34","February 20, 2024, 19:47",625,7,632,23,84,"54,121",644.3,0,0,0,0,0,0,0,0,0.08,0,0.88,0.12,0,0,0,0.62,1
ee9e344c-a92f-4cdc-b557-5d25631a946b,"February 19, 2025",App User,Kwara,Male,South West,,,,,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b7dcd67-f852-47bb-b4e9-d7856515fa78,"December 16, 2023",Terminal User,Ondo,Male,South West,"April 11, 2024, 11:59","December 16, 2023, 13:17",581,117,698,39,39,"392,139.48","10,054.86",0,0,0,0,0,0,0,0,3.08,0.38,0.31,0.13,0,0.18,"82,173",0.67,1
38f2752c-c463-48fe-bb2d-c811a8a028fd,"August 29, 2024",App User,Lagos,Male,Lagos,"May 15, 2025, 20:28","September 29, 2024, 17:19",182,228,441,0,824,"19,262,342","23,376.63",0,0,0,0,0,0,0,0,0.28,0,0,0.91,0,0.086,"3,404,768",0.9,1
bf4b8bdf-d7b7-4a96-94cf-3fec8b589c5f,"November 23, 2023",Terminal User,Oyo,Male,South West,"March 11, 2025, 08:48","November 23, 2023, 20:10",247,474,721,37,650,"9,289,515","14,291.56",0,0,0,0,0,0,0,0,0.73,0.17,0.38,0.078,0,0.37,"18,979,350",0.92,1
94920fc8-a80e-4b3e-b2a5-334aed27fa39,"June 18, 2025",App User,Ogun,Male,South West,,,,,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a71d09bb-9666-4064-896b-da4e595c1f0d,"August 4, 2023",Terminal User,,,Other,,,,,832,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9866e504-2659-4f93-a65a-3b11c3f69a28,"February 11, 2023",App User,Katsina,,North,"March 23, 2023, 12:44","January 11, 2023, 15:52",966,71,"1,006",0,207,"2,778,799","13,424.15",0,0,0,0,0,0,0,0,0.17,0.77,0.21,0.024,0,0,"138,690",0.79,1
1c341304-b824-49fb-8f38-890a8f5892a1,"June 22, 2022",App User,Kwara,,South West,"December 12, 2022, 19:04","July 5, 2022, 13:52","1,067",160,"1,240",0,343,"3,078,670","8,975.71",0,0,0,0,0,0,0,0,0.47,0.6,0.15,0.18,0,0.061,"13,754,300",0.93,1
4e9b74fb-60dc-4d78-b4ae-913664a073b4,"March 25, 2025",App User,Abia,Female,South East,"March 27, 2025, 07:54","March 27, 2025, 01:57",231,0,233,0,5,"45,950","9,190",0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.2,0,0.6,1
36df1f02-ce0e-4ec2-9af3-2cebf1f00135,"February 11, 2023",App User,Delta,,South South,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,000",0,1
a036b563-6270-46a1-a451-b4b58a8fbc9c,"February 11, 2023",App User,Lagos,,Lagos,"June 20, 2023, 12:19","January 11, 2023, 09:26",877,160,"1,006",0,503,"1,541,349","3,064.31",0,0,0,0,0,0,0,0,0.23,0,0.07,0.8,0,0.13,"770,093",0.96,1
35b540ae-d3bb-4d46-9a6e-5a69865b3bfe,"February 11, 2023",Terminal User,Imo,,South East,"September 21, 2024, 14:42","January 27, 2023, 12:42",418,603,"1,006",43,211,"3,355,169","15,901.27",0,0,0,0,0,0,0,0,2.78,0.24,0.52,0.24,0,0,0,0.85,1
cc3f47f0-ee63-4ba3-9514-8967ba5bdfc7,"February 11, 2023",App User,Anambra,,South East,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,1
19603a1f-7b18-49f7-bd70-bdf902ef3dc7,"December 11, 2023",Terminal User,Katsina,Male,North,"January 18, 2024, 16:19","December 11, 2023, 12:30",665,38,703,27,127,"621,160","4,891.02",0,0,0,0,0,0,0,0,0.3,0.46,0.33,0.2,0,0,"73,660",0.82,1
59e60010-bcf6-4c57-b4a7-6b12762e2a55,"February 11, 2023",Terminal User,Ogun,Female,South West,"July 16, 2024, 22:27","January 11, 2023, 10:59",485,552,"1,006",36,"1,324","12,854,077.54","9,708.52",0,0,0,0,0,0,0,0,0.39,0.027,0.026,0.86,0,0.082,"3,558,912",0.94,1
d25d41d7-6d60-4071-8c66-0bbd15f2df2d,"February 11, 2023",App User,Rivers,,South South,"February 18, 2023, 06:45","January 12, 2023, 07:21",999,37,"1,006",0,67,"315,704.11","4,712",0,0,0,0,0,0,0,0,0.08,0,0,0.99,0,0.015,0,1,1
8d83974f-2cc7-4f1d-8048-4ec6682fc1da,"September 23, 2023",App User,Oyo,Female,South West,,,,,782,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6390648-9704-4e5e-b8b8-38d6334573f9,"February 11, 2023",App User,Delta,,South South,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3103b925-bb4b-4959-bbba-f8cc9381e155,"July 20, 2022",Terminal User,Oyo,,South West,"February 23, 2023, 16:30","July 29, 2022, 12:12",994,209,"1,212",0,636,"5,638,511","8,865.58",0,0,0,0,0,0,0,0,0.33,0.65,0.19,0.13,0,0.031,"25,516,320",0.82,1
9414ab4e-437e-421b-ac2d-0e1a3a57fab7,"February 11, 2023",App User,Ogun,,South West,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,650",0,1
a86880cd-48e3-427a-95d7-31a11f02592d,"April 4, 2023",App User,Lagos,,Lagos,,,,,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98b23eef-19cf-4daa-b2fb-4942f0211138,"May 16, 2022",Terminal User,Oyo,Female,South West,"February 27, 2024, 11:18","May 17, 2022, 11:13",625,651,"1,277",38,"3,405","37,790,571","11,098.55",0,0,0,0,0,0,0,0,0.19,0.75,0.23,0.012,0,0.0091,"25,197,000",0.83,1
9fce8a90-7253-477f-a918-daaccdf357b2,"March 23, 2024",App User,Kwara,Female,South West,,,,,600,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9bf730f-3d84-43e7-a0a4-dc0ea37881f5,"September 15, 2023",Terminal User,Lagos,Female,Lagos,"December 3, 2024, 10:56","September 15, 2023, 20:57",345,445,790,32,109,"13,049,780","119,722.75",0,0,0,0,0,0,0,0,4.12,0.11,0.72,0.0092,0,0.17,"196,200",0.83,1
8e8ec1b7-c0ab-438e-91b2-f93fa678a00b,"November 6, 2023",App User,Ogun,Female,South West,,,,,738,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bf2893e5-aacf-4832-82be-d28abae4c3f5,"October 4, 2023",App User,Anambra,Male,South East,"November 10, 2025, 13:35","October 8, 2023, 16:30",3,764,771,0,"4,489","58,188,450.51","12,962.45",33,"170,880","5,178.18",83,"742,579","8,946.73",0.4,0.23,0.17,0,0.0045,0.68,0,0.31,"293,724,248",0.96,0
c31114f2-cc22-4e6f-b081-9b3e3d54c33c,"February 11, 2023",App User,Ogun,,South West,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"124,530",0,1
9ae5f0e0-8f62-4c8e-8147-a5b9723f0fce,"May 26, 2023",App User,Lagos,,Lagos,,,,,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ea362051-248f-4bea-977d-ce9a4cfcc518,"February 11, 2023",App User,Ogun,,South West,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,500",0,1
ba270561-2974-44e3-a4a5-55e7e7845a73,"August 31, 2022",App User,Oyo,,South West,"September 12, 2022, 11:21","September 2, 2022, 16:20","1,158",10,"1,170",0,2,"8,020","4,010",0,0,0,0,0,0,0,0,10,0.5,0,0,0,0.5,0,1,1
d0a6fce7-acf9-4473-9b87-3542ec22e048,"February 11, 2023",Terminal User,Rivers,,South South,"July 7, 2023, 13:03","February 11, 2023, 23:30",860,146,"1,006",0,1,494,494,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"4,300",1,1
765e6cbe-6595-43db-bb05-5a1dec05e855,"November 2, 2023",App User,Oyo,Female,South West,,,,,742,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a628c83d-47bf-4197-871b-39b255274f44,"February 11, 2023",App User,Ogun,,South West,"February 11, 2023, 23:32","February 5, 2023, 23:27",,6,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,915",0,1
7fe1c402-d2c8-4ee3-b8c9-21de1efe095c,"February 11, 2023",App User,Delta,,South South,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,1
3086a4c4-9b2d-401a-bf08-6a32b2162d7e,"July 28, 2024",App User,Delta,Male,South South,,,,,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8eda4f91-3361-4fb5-94ec-c1ae552184e1,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d00f1ca6-de3f-4f78-a0cb-26c750573f65,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d3085b22-fd6b-4ba2-a813-d46eed76b50a,"February 11, 2023",App User,Lagos,,Lagos,"July 15, 2023, 17:23","January 11, 2023, 10:03",852,185,"1,006",23,"5,027","55,063,425.04","10,953.54",0,0,0,0,0,0,0,0,0.03,0.69,0.25,0.041,0,0.016,"446,875,165",0.87,1
4c04fa3e-cdfa-4803-b69a-d05e9acf3903,"November 28, 2022",Terminal User,Osun,Female,South West,"February 28, 2024, 15:15","December 3, 2022, 14:53",624,452,"1,081",34,55,"401,576","7,301.38",0,0,0,0,0,0,0,0,8.37,0.64,0.35,0.018,0,0,"33,000",0.75,1
52ef4eaa-90ef-4545-912b-84ec9dd14d2d,"February 11, 2023",App User,FCT Abuja,,North,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,769,299",0,1
c0439bca-bb31-4412-a344-abb67dbb858b,"February 11, 2023",App User,Kano,,North,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,848",0,1
758caa33-2409-4f80-b5c6-1716467c99d1,"March 16, 2023",Terminal User,Lagos,Male,Lagos,"November 9, 2025, 14:44","March 16, 2023, 19:19",4,969,973,0,"2,316","56,321,980.91","24,318.64",57,"2,011,884","35,296.21",167,"5,757,198","34,474.24",0.34,0.35,0.42,0.0013,0.012,0.86,0,0.12,"683,921,748",0.95,0
cee45d1d-f6fc-4853-a1c5-b4eb3d3eac86,"October 15, 2025",App User,Sokoto,Male,North,"November 3, 2025, 22:06","October 16, 2025, 19:11",10,18,29,0,100,"5,821,000","58,210",100,"5,821,000","58,210",100,"5,821,000","58,210",1,1,0.18,0,0.29,0.63,0,0.08,"178,500",0.72,0
2038f494-6f4a-4efa-8f90-16d681a2c9c4,"December 21, 2023",Terminal User,Kwara,Female,South West,"November 4, 2024, 16:00","December 21, 2023, 14:39",374,319,693,31,"2,371","27,418,165","11,563.97",0,0,0,0,0,0,0,0,0.13,0.43,0.51,0.06,0,0.0038,"355,650",0.74,1
17c88c84-e112-4fc2-858f-716026e25479,"September 12, 2023",App User,Oyo,Female,South West,,,,,793,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685675cb-c229-4f42-ac09-468f98857fd2,"January 17, 2025",App User,Niger,Male,North,,,,,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66b9a525-f055-428e-b4a8-9f098bae81b1,"March 25, 2022",App User,Oyo,Female,South West,"April 11, 2022, 18:55","March 30, 2022, 11:56","1,312",12,"1,329",49,5,"53,610","10,722",0,0,0,0,0,0,0,0,3,0.4,0.2,0.4,0,0,"7,100",0.8,1
2de774ae-79e3-4c00-bfa2-c6bfb92059af,"February 11, 2023",Terminal User,Ebonyi,Male,South East,"November 12, 2025, 12:07","February 11, 2023, 23:30",1,"1,005","1,006",0,"4,404","38,355,708","8,709.29",144,"2,195,366","15,245.6",517,"6,333,354","12,250.2",0.28,0.35,0.22,0.0075,0.021,0.84,0,0.13,"141,328,764",0.95,0
029acdd0-145c-4c4a-90ac-90aaf7d44d3b,"June 1, 2022",App User,Ogun,,South West,"June 2, 2022, 17:09","June 2, 2022, 10:26","1,260",0,"1,261",38,3,"4,765","1,588.33",0,0,0,0,0,0,0,0,0,0.67,0.33,0,0,0,0,1,1
814f76e7-5668-4af0-a3b3-7470117b4cb3,"August 3, 2023",App User,,,Other,,,,,833,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790cfca7-b16f-4d0b-b6aa-5b81b5d7663b,"February 11, 2023",App User,FCT Abuja,,North,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,080",0,1
2df89b0d-5a4a-4422-9334-280fcb18ace7,"April 26, 2022",Terminal User,Osun,,South West,"October 30, 2022, 23:30","April 28, 2022, 13:42","1,110",185,"1,297",43,95,"1,867,130","19,654",0,0,0,0,0,0,0,0,1.97,0.67,0.31,0,0,0.021,0,1,1
a3395249-5a47-4fbc-9b44-59cfad12ba76,"November 14, 2024",App User,,Male,Other,,,,,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7cf4e3c9-4f77-466d-9fb2-92b03ce151b2,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7f7c54b4-3676-4a1b-8de0-6c4fe832dc1c,"February 11, 2023",App User,Delta,,South South,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"59,790",0,1
03541566-8a68-48fa-a204-df94a49546b8,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3b04f625-d27a-46a0-b0da-9dbb3df50352,"February 11, 2023",Terminal User,Oyo,,South West,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
468a34bb-c1cc-404d-8f7d-52efeb2470e3,"February 11, 2023",Terminal User,Enugu,Male,South East,"January 19, 2025, 11:50","January 16, 2023, 16:41",298,734,"1,006",47,"2,553","31,661,568.43","12,401.71",0,0,0,0,0,0,0,0,0.28,0.29,0.33,0.29,0,0.089,"319,125",0.88,1
10584e6c-7466-4206-bf44-7d1737e508d4,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"228,256",0,1
309236da-0709-4acc-9d95-1b898fc5d244,"February 11, 2023",App User,Ogun,Female,South West,"November 10, 2025, 08:18","January 11, 2023, 10:33",3,"1,034","1,006",0,"3,202","20,681,347","6,458.88",33,"375,200","11,369.7",110,"690,910","6,281",0.3,0.54,0.31,0,0.4,0.32,0,0.27,"345,678,314",0.92,0
19007d58-e9b3-4d29-8052-8d82506c8b7c,"September 7, 2023",App User,,,Other,,,,,798,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e4b2363b-a605-4436-8325-d6be3c85089a,"February 11, 2023",App User,Anambra,Female,South East,"June 20, 2025, 15:44","January 16, 2023, 22:52",146,886,"1,006",45,311,"9,989,867.08","32,121.76",0,0,0,0,0,0,0,0,2.65,0.032,0.13,0.69,0,0.14,"5,607,330",0.92,1
c2152ce0-5bb8-40be-bd9e-3a5f1ca36194,"February 11, 2023",App User,Lagos,Female,Lagos,"June 7, 2024, 07:05","January 11, 2023, 11:25",524,513,"1,006",51,196,"127,200",648.98,0,0,0,0,0,0,0,0,2.37,0,0,0.97,0,0.031,"5,689,292",0.85,1
ac5e8803-7eb2-4d50-9603-95856006b050,"February 11, 2023",App User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,700",0,1
9b6c9781-4598-447d-8fa9-8d64675c2063,"September 14, 2023",App User,Ekiti,Female,South West,"May 30, 2024, 14:27","October 4, 2023, 09:47",571,239,791,35,22,"101,784.3","4,626.56",0,0,0,0,0,0,0,0,9.52,0,0.045,0.86,0,0.091,0,0.68,1
5924d5a3-5cd8-471b-87b4-2868c2eca52b,"June 15, 2022",Terminal User,Oyo,,South West,"April 23, 2023, 10:47","July 18, 2022, 17:31",935,279,"1,247",0,398,"2,688,032.06","6,753.85",0,0,0,0,0,0,0,0,0.7,0.23,0.39,0.0075,0,0.37,"1,052,312",0.9,1
6ff345a9-7c9f-45d5-8b83-a684ce51469a,"February 14, 2025",App User,,Male,Other,,,,,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246dd807-bffb-43f8-838c-57d10c79f3c0,"February 11, 2023",App User,Rivers,,South South,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,800",0,1
bef6a2b7-1ba9-4cc0-8746-f387ed4c56e9,"April 29, 2022",App User,Oyo,Female,South West,"May 11, 2025, 11:01","April 29, 2022, 17:02",186,"1,108","1,294",34,"21,539","536,400,025.18","24,903.66",0,0,0,0,0,0,0,0,0.05,0.48,0.31,0.13,0,0.085,"23,520,588",0.9,1
ac10d657-4aa9-48d7-9430-18182b6d6d47,"February 11, 2023",Terminal User,Oyo,Female,South West,"December 16, 2024, 13:43","January 11, 2023, 10:38",332,705,"1,006",53,"4,964","28,502,086","5,741.76",0,0,0,0,0,0,0,0,0.14,0.37,0.061,0.0004,0,0.57,"5,956,800",0.94,1
f767f2b9-c75d-4d1f-98cc-767622d646f4,"September 20, 2023",Terminal User,Cross-River,Female,South South,"January 11, 2025, 12:27","November 11, 2023, 13:56",306,427,785,30,329,"11,513,626","34,995.82",0,0,0,0,0,0,0,0,1.3,0.3,0.36,0.33,0,0.003,"35,848,169",0.74,1
c4fa578e-295f-4fa7-a408-96c34114e926,"February 11, 2023",App User,Imo,,South East,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4f39b30d-6a74-4999-90fc-79979c71ceb7,"May 25, 2023",App User,FCT Abuja,,North,"May 27, 2023, 10:16","May 26, 2023, 22:55",901,1,903,0,4,"99,550","24,887.5",0,0,0,0,0,0,0,0,0.33,0,0.25,0.25,0,0.5,600,1,1
7c5e238b-6929-464f-9849-bba260c2ddbb,"February 11, 2023",Terminal User,Ondo,Male,South West,"August 29, 2024, 19:14","February 11, 2023, 23:30",441,565,"1,006",30,357,"9,836,968","27,554.53",0,0,0,0,0,0,0,0,0.83,0.46,0.51,0.014,0,0.02,"58,191",0.73,1
6395b710-e4e7-49cb-ba59-b20b74c3366b,"February 11, 2023",App User,Oyo,,South West,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,404",0,1
cc1a34d2-ad93-43b1-9e91-a56407ece7e4,"November 27, 2024",App User,Lagos,Male,Lagos,"November 11, 2025, 19:17","January 15, 2025, 18:40",2,300,351,0,52,"302,700.16","5,821.16",13,"96,950.16","7,457.7",25,"170,950.16","6,838.01",0.52,0.57,5.88,0,0,0.54,0,0.46,"8,751,600",0.94,0
96d6866f-079f-42e6-ac98-3f3eaa201c94,"October 27, 2023",App User,Kwara,Male,South West,,,,,748,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299d1f81-cdd3-4529-84ad-0e00a8b42df5,"March 2, 2025",App User,,Male,Other,,,,,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fad1e05-73aa-4ffa-a694-cf56a4f4301e,"July 21, 2023",App User,Lagos,Female,Lagos,"November 17, 2024, 12:46","July 26, 2023, 16:09",361,480,846,44,342,"12,664,711","37,031.32",0,0,0,0,0,0,0,0,1.41,0.65,0.3,0.0029,0,0.047,"205,200",0.87,1
d2865219-e396-40cc-b50c-9e537cc51967,"September 25, 2023",App User,Niger,Male,North,,,,,780,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ecbe86dc-5e40-4597-a44f-c78b05832592,"February 11, 2023",App User,Kaduna,,North,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245e58bc-f9a1-4da3-bdf7-5698037c80b5,"May 24, 2023",App User,Abia,,South East,,,,,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60e02bb3-4b9d-40ab-bd8a-8827e0d59049,"April 29, 2023",Terminal User,Kogi,Male,North,"August 1, 2024, 12:17","May 2, 2023, 12:46",469,457,929,55,"1,982","16,712,612.06","8,432.2",0,0,0,0,0,0,0,0,0.23,0.68,0.19,0.045,0,0.085,"237,840",0.83,1
74aa70fd-86c0-4376-8730-d7f209fa3752,"September 7, 2022",App User,Oyo,,South West,,,,,"1,163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584a2b41-0b28-4dd4-8fe4-6ba6b222222a,"February 11, 2023",App User,Kano,,North,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,1
adf652d5-8314-4206-a7f3-88a81057c93b,"February 11, 2023",Terminal User,Lagos,,Lagos,"February 11, 2023, 23:32","February 11, 2023, 23:30",,0,"1,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"94,250",0,1
389cb821-d9e1-4b05-83f0-8c33da456959,"February 11, 2023",App User,Lagos,,Lagos,"March 7, 2023, 11:02","January 15, 2023, 15:42",982,51,"1,006",0,5,"16,585","3,317",0,0,0,0,0,0,0,0,1.5,0,0.6,0.2,0,0.2,"2,225",0.8,1
